return,duration,dollar_pnl
-1.0,22,-100.0
5.184782608695652,120,2862.0
-1.0,1,-104.0
4.5,937,6426.0
-1.0,10,-232.0
-1.0,15,-148.0
-1.0,1,-60.0
-1.0,79,-164.0
-1.0,43,-180.0
-1.0,55,-560.0
-1.0,25,-392.0
-1.0,47,-336.0
3.148854961832061,393,3300.0
-1.0,6,-212.0
-1.0,4,-280.0
-1.0,119,-536.0
-1.0,73,-216.0
-1.0,15,-268.0
-1.0,158,-196.0
1.8214285714285712,34,407.99999999999994
-1.0,1,-120.0
5.043103448275862,60,1170.0
-1.0,4,-188.0
-1.0,1,-68.0
-1.0,27,-120.0
-1.0,2,-208.0
-1.0,67,-112.0
-1.0,85,-184.0
13.987499999999999,526,2238.0
-1.0,23,-188.0
1.0731707317073171,64,176.0
0.5348837209302325,7,91.99999999999999
-1.0,31,-216.0
2.8076923076923075,189,437.99999999999994
-1.0,4,-600.0
-1.0,72,-136.0
5.114754098360655,344,1247.9999999999998
1.8688524590163935,257,456.0
3.921052631578948,15,894.0000000000001
2.8914473684210527,35,1758.0
-1.0,22,-1300.0
-1.0,3,-792.0
-1.0,183,-968.0
3.804347826086957,1103,3150.0000000000005
-1.0,2,-108.0
2.232142857142857,301,750.0
-1.0,3,-116.0
-1.0,56,-188.0
3.833333333333333,70,2622.0
-1.0,14,-744.0
-1.0,173,-484.0
-1.0,22,-284.0
-1.0,2,-140.0
-1.0,10,-112.0
-1.0,21,-124.0
-1.0,34,-64.0
-1.0,54,-100.0
-1.0,3,-136.0
-1.0,7,-244.0
-1.0,2,-116.0
-1.0,69,-340.0
2.4528688524590168,161,2394.0000000000005
-1.0,28,-548.0
-1.0,3,-492.0
-1.0,4,-112.0
-1.0,41,-316.0
2.5517241379310347,1107,888.0000000000001
-1.0,2,-100.0
-1.0,18,-132.0
-1.0,4,-68.0
-1.0,8,-64.0
8.881578947368421,362,1350.0
-1.0,196,-1048.0
2.9634146341463414,1382,972.0
-1.0,4,-348.0
-1.0,18,-188.0
-1.0,732,-176.0
-1.0,22,-88.0
-1.0,4,-88.0
8.641304347826088,371,1590.0000000000002
-1.0,229,-640.0
-1.0,63,-904.0
-1.0,13,-544.0
-1.0,7,-492.0
3.7797202797202796,1432,2162.0
-1.0,9,-272.0
-1.0,2105,-1148.0
-1.0,4,-128.0
-1.0,58,-432.0
-1.0,115,-272.0
-1.0,4,-204.0
-1.0,3,-696.0
0.8128964059196617,1361,1538.0
-1.0,11,-252.0
-1.0,13,-548.0
-1.0,4,-156.0
-1.0,6,-220.0
-1.0,68,-288.0
3.207692307692308,157,834.0
-1.0,45,-180.0
-1.0,17,-328.0
-1.0,14,-244.0
-1.0,107,-364.0
-1.0,17,-756.0
-1.0,11,-656.0
-1.0,25,-1220.0
-1.0,8,-216.0
-1.0,9,-240.0
-1.0,38,-188.0
-1.0,1,-60.0
-1.0,6,-280.0
-1.0,453,-1508.0
-1.0,3,-236.0
-1.0,41,-300.0
4.152777777777778,173,1794.0
-1.0,5,-260.0
-1.0,52,-336.0
-1.0,5,-548.0
-1.0,10,-264.0
-1.0,4,-920.0
-1.0,11,-1028.0
-1.0,13,-672.0
-1.0,30,-428.0
-1.0,9,-524.0
-1.0,5,-192.0
-1.0,14,-264.0
-1.0,4,-92.0
1.7755102040816326,21,696.0
-1.0,181,-284.0
-1.0,37,-284.0
-1.0,13,-160.0
-1.0,23,-68.0
-1.0,33,-116.0
6.258620689655173,418,726.0
-1.0,13,-108.0
-1.0,41,-264.0
-1.0,4,-76.0
-1.0,5,-60.0
-1.0,2,-72.0
-1.0,38,-68.0
-1.0,1,-384.0
0.6191860465116279,163,426.0
-1.0,431,-304.0
1.6967213114754098,424,414.0
3.6142857142857143,360,506.0
1.521551724137931,72,706.0
3.5084745762711864,279,1656.0
-1.0,9,-348.0
-1.0,55,-188.0
-1.0,1,-68.0
-1.0,21,-128.0
-1.0,4,-84.0
-1.0,2,-128.0
-1.0,4,-48.0
-1.0,129,-132.0
-1.0,158,-108.0
-1.0,28,-180.0
-1.0,30,-140.0
-1.0,70,-236.0
-1.0,17,-92.0
-1.0,67,-408.0
-1.0,13,-220.0
-1.0,7,-68.0
-1.0,102,-180.0
-1.0,44,-188.0
3.1666666666666665,400,418.0
-1.0,2,-128.0
-1.0,9,-100.0
-1.0,31,-168.0
-1.0,159,-260.0
-1.0,6,-164.0
-1.0,62,-40.0
-1.0,6,-64.0
-1.0,36,-88.0
3.230769230769231,75,672.0
-1.0,33,-184.0
0.9232740213523474,29,1037.7600000000384
1.7363636363636363,1210,764.0
-1.0,438,-168.0
-1.0,20,-484.0
-1.0,45,-236.0
-1.0,65,-220.0
-1.0,26,-172.0
-1.0,33,-136.0
-1.0,6,-256.0
-1.0,308,-452.0
-1.0,8,-216.0
-1.0,39,-272.0
-1.0,66,-292.0
6.184615384615384,310,1607.9999999999998
-1.0,25,-44.0
-1.0,7,-208.0
