return,duration,dollar_pnl
5.043103448275862,60,1170.0
-1.0,33,-120.0
-1.0,1,-68.0
-1.0,126,-188.0
-1.0,11,-420.0
-1.0,2,-108.0
-1.0,27,-120.0
-1.0,2,-208.0
-1.0,1,-180.0
-1.0,40,-452.0
5.395833333333333,560,1554.0
-1.0,34,-140.0
-1.0,67,-112.0
15.652173913043478,48,1440.0
-1.0,4,-600.0
-1.0,6,-164.0
-1.0,742,-132.0
1.8688524590163935,257,456.0
3.921052631578948,15,894.0000000000001
2.8914473684210527,35,1758.0
-1.0,183,-968.0
3.804347826086957,1103,3150.0000000000005
-1.0,1,-64.0
-1.0,7,-96.0
-1.0,7,-64.0
-1.0,2,-108.0
-1.0,5,-32.0
-1.0,95,-204.0
-1.0,3,-116.0
-1.0,56,-188.0
-1.0,3,-104.0
3.833333333333333,70,2622.0
-1.0,2,-476.0
0.5874125874125874,128,336.0
-1.0,45,-136.0
-1.0,173,-484.0
-1.0,54,-100.0
-1.0,3,-136.0
-1.0,339,-68.0
-1.0,69,-340.0
2.4528688524590168,161,2394.0000000000005
-1.0,28,-548.0
-1.0,3,-492.0
-1.0,4,-112.0
-1.0,41,-316.0
2.5517241379310347,1107,888.0000000000001
8.881578947368421,362,1350.0
2.9634146341463414,1382,972.0
-1.0,13,-252.0
-1.0,4,-348.0
-1.0,18,-188.0
-1.0,6,-84.0
-1.0,105,-168.0
-1.0,732,-176.0
-1.0,8,-60.0
-1.0,4,-88.0
8.641304347826088,371,1590.0000000000002
-1.0,229,-640.0
-1.0,1,-72.0
-1.0,1,-20.0
-1.0,63,-904.0
-1.0,13,-544.0
-1.0,3,-360.0
1.4371980676328502,563,1190.0
-1.0,7,-492.0
-1.0,16,-768.0
-1.0,17,-1184.0
-1.0,3,-260.0
-1.0,9,-272.0
-1.0,2105,-1148.0
-1.0,11,-252.0
-1.0,49,-348.0
-1.0,13,-548.0
-1.0,4,-156.0
-1.0,6,-220.0
-1.0,68,-288.0
-1.0,45,-180.0
-1.0,17,-328.0
-1.0,14,-244.0
-1.0,107,-364.0
-1.0,25,-1220.0
-1.0,9,-744.0
-1.0,22,-24.0
-1.0,9,-240.0
-1.0,5,-84.0
-1.0,13,-124.0
-1.0,23,-208.0
-1.0,38,-188.0
-1.0,1,-60.0
-1.0,453,-1508.0
-1.0,3,-236.0
-1.0,1,-36.0
-1.0,41,-300.0
4.152777777777778,173,1794.0
-1.0,4,-236.0
-1.0,5,-300.0
-1.0,6,-312.0
-1.0,5,-548.0
-1.0,1,-64.0
-1.0,690,-48.0
-1.0,9,-248.0
-1.0,1,-36.0
-1.0,10,-264.0
-1.0,39,-1136.0
-1.0,1,-276.0
-1.0,4,-920.0
-1.0,9,-980.0
-1.0,11,-1028.0
-1.0,13,-672.0
-1.0,1,-8.0
-1.0,12,-116.0
-1.0,5,-148.0
-1.0,30,-428.0
-1.0,44,-868.0
-1.0,9,-524.0
-1.0,69,-696.0
-1.0,71,-296.0
-1.0,5,-192.0
-1.0,277,-532.0
-1.0,3,-296.0
-1.0,14,-264.0
-1.0,13,-216.0
-1.0,12,-232.0
-1.0,50,-264.0
-1.0,26,-384.0
-1.0,181,-284.0
-1.0,1,-24.0
-1.0,1,-124.0
-1.0,37,-284.0
-1.0,40,-112.0
-1.0,1,-52.0
6.258620689655173,418,726.0
-1.0,13,-108.0
-1.0,8,-148.0
-1.0,12,-80.0
-1.0,41,-264.0
0.6191860465116279,163,426.0
-1.0,1,-24.0
-1.0,2,-28.0
-1.0,1,-32.0
3.6142857142857143,360,506.0
3.9473684210526314,284,600.0
1.521551724137931,72,706.0
0.5317460317460317,45,402.0
3.5084745762711864,279,1656.0
-1.0,17,-252.0
-1.0,9,-348.0
-1.0,10,-196.0
-1.0,5,-168.0
-1.0,55,-188.0
-1.0,1,-68.0
-1.0,21,-128.0
-1.0,4,-84.0
-1.0,4,-48.0
-1.0,129,-132.0
-1.0,158,-108.0
-1.0,28,-180.0
-1.0,30,-140.0
-1.0,5,-36.0
-1.0,7,-36.0
-1.0,1,-20.0
-1.0,17,-92.0
-1.0,7,-68.0
-1.0,102,-180.0
3.1666666666666665,400,418.0
-1.0,46,-428.0
-1.0,2,-332.0
-1.0,2,-128.0
-1.0,2,-112.0
0.9329268292682927,163,306.0
-1.0,299,-408.0
-1.0,1,-28.0
-1.0,31,-168.0
-1.0,159,-260.0
-1.0,6,-164.0
-1.0,29,-160.0
-1.0,62,-40.0
-1.0,3,-72.0
-1.0,6,-64.0
-1.0,38,-152.0
-1.0,33,-184.0
-1.0,20,-492.0
0.9232740213523474,29,1037.7600000000384
